,pageid,KeyBERT_keywords
2343,1649680,"[('trio', 0.00047619047619047673), ('albumcharts', 0.0013971307264782707), ('albums', 0.001491205268174335), ('gesangsübungen', 0.0028503348310990628), ('musikstudios', 0.0030904724770074387), ('beatles', 0.003390025622934383), ('chartplatzierung', 0.0036276876230086517), ('erfolg', 0.0037143352272023954), ('erstveröffentlichung', 0.003989131914788271), ('debütalbums', 0.004818473269214105)]"
2344,5372108,"[('crashtest', 0.00047619047619047673), ('impact', 0.0018289390545120354), ('aeronautics', 0.002276983169624909), ('absturzexperiments', 0.002877247400769718), ('feuerunterdrückenden', 0.0029375610316502965), ('1988', 0.004589005686713769), ('sitzsysteme', 0.004594749842035729), ('wrack', 0.005341490033890517), ('720', 0.0054822218392785345), ('kontrollstand', 0.005640186110632432)]"
2345,2025743,"[('corsiaceae', 0.0004761904761904756), ('corsiopsis', 0.002742706041819434), ('corsia', 0.003181195327718893), ('orchidaceae', 0.005619551289173314), ('burmanniaceae', 0.005979527290773208), ('chlorophyll', 0.006308394255197802), ('apostasioidae', 0.006342466057818368), ('triceratops', 0.006429867638453732), ('embryologische', 0.00674688354109726), ('arten', 0.006995755838499655)]"
2346,3528233,"[('kirchenaußenmauer', 0.00047619047619047673), ('barockstraße', 0.001163985341371936), ('nordöstlich', 0.0015809609783881962), ('rocailleschnitzereien', 0.0015938571321103489), ('amendingens', 0.0016432923880452665), ('regelmäßig', 0.001967845590052768), ('augsburger', 0.0020409237944782966), ('ortsgeschichte', 0.002055969307154142), ('patronatsrechts', 0.002887771222232969), ('schalldeckel', 0.003397169294257989)]"
2347,177704,"[('hobbycomputersysteme', 0.00047619047619047673), ('heimcomputersystemen', 0.0012242093626341833), ('robotrons', 0.0012572709708747899), ('mikroprozessortechnik', 0.0016436785171868706), ('heimcomputerproduktion', 0.0021561334449162616), ('hardwareausstattung', 0.002749176042732129), ('kleincomputer', 0.003230635712735952), ('z80', 0.003300891630247239), ('technologie', 0.00400758350639019), ('wechselplattenlaufwerke', 0.004863052619615866)]"
2348,1057618,"[('microvision', 0.00047619047619047673), ('handhelds', 0.0032938352316257222), ('microcontrollers', 0.0038301241125695907), ('videospiele', 0.004478778282854079), ('emulatoren', 0.00489759436130548), ('mikroprozessoren', 0.005015067163797947), ('pixelbasierten', 0.005016769668181895), ('visualisierung', 0.00503890222517323), ('spielesoftware', 0.006361748131501439), ('1979', 0.007000187275482235)]"
2349,2580284,"[('musikalisch', 0.00047619047619047673), ('albums', 0.0004963348441609327), ('songwriterschaffen', 0.0006462984723854293), ('allmusic', 0.000834312573443009), ('smith', 0.0035896144591796774), ('zudem', 0.003916400872922613), ('aufnahmen', 0.004379721336243076), ('punkproduktion', 0.004845280062671368), ('zeitschrift', 0.004939287113200157), ('useless', 0.006199429242907503)]"
2350,536903,"[('tibetgazellen', 0.00047619047619047673), ('klimatischen', 0.003503778742563114), ('kurzschwanzgazellen', 0.00374497507637884), ('fossilnachweise', 0.004314657845772174), ('weidegebiete', 0.004590310798704433), ('konkurrenz', 0.004978522040750696), ('isotopenuntersuchungen', 0.005226609698389728), ('hauptnahrungsquelle', 0.005318494016033815), ('zusammengefasst', 0.005394298578090184), ('quadratkilometer', 0.0062258516527691635)]"
2351,2228894,"[('königreich', 0.0004761904761904756), ('eiche', 0.000695842137306163), ('kreuzende', 0.0021784908498370514), ('zahlreichen', 0.0023838174026191063), ('enthüllte', 0.0030833601929114583), ('ergebenden', 0.0033961250581957514), ('liegen', 0.0039452542109849695), ('bohrwiderstandsmessung', 0.003993004572097076), ('landkreises', 0.004807148229058482), ('1840', 0.004967111938784036)]"
2352,4751413,"[('materialismusstreits', 0.00047619047619047673), ('materialismuskontroversen', 0.001401757783405333), ('materialisten', 0.0015189433437608625), ('biologie', 0.002770246784845325), ('vulgärmaterialisten', 0.003316450667858384), ('naturwissenschaftliches', 0.0038705993346243605), ('sinnesphysiologischen', 0.004255921346640846), ('gehirnfunktionen', 0.004381051690749292), ('konzept', 0.0049669794925269375), ('1904ernst', 0.005280798450767168)]"
2353,6085567,"[('réunionweihe', 0.00047619047619047673), ('circus', 0.0009470304975922961), ('mauritius', 0.002263242375601926), ('oberflügeldecken', 0.002397003745318352), ('papangue', 0.0026779026217228475), ('louis', 0.003999464954521134), ('siedlungsdichte', 0.0040583199571963624), ('vogelbestands', 0.004186730872124131), ('komplexes', 0.004384697699304441), ('1606', 0.005882825040128411)]"
2354,6108119,"[('mineralogy', 0.00047619047619047673), ('mineralienatlas', 0.0008241758241758246), ('mineralogen', 0.0008404558404558416), ('minerals', 0.0008689458689458706), ('mineralbeschreibung', 0.0011436711436711455), ('minerale', 0.0012413512413512419), ('mineralsystematik', 0.001444851444851446), ('kristallsystem', 0.003514448514448516), ('h2o2', 0.004263329263329264), ('hydroperoxid', 0.0048575498575498584)]"
2355,5545188,"[('grünflächendefizit', 0.0004761904761904756), ('grüttpark', 0.0006117014953759847), ('grüttparkstadions', 0.0006259658131849854), ('grünsicherung', 0.0015341273803580336), ('park', 0.0018408102132515514), ('grüttdeutsche', 0.001957302142025058), ('landschaftspolitik', 0.0027038014406960986), ('grünplanerisches', 0.002915388821529611), ('campingplatz', 0.0036309820982811493), ('quadratmeter', 0.005730214202505766)]"
2356,4589051,"[('straßenbahnwagenserie', 0.00047619047619047673), ('straßenbahntriebwagen', 0.0007076101468624829), ('wirtschaftlichen', 0.0029090639371013205), ('triebwagenplattformen', 0.003476734411313851), ('blechwiderständen', 0.004078029965880433), ('1926', 0.004172971369233051), ('zugschlussleuchten', 0.004186816990555309), ('tatzlagerantrieben', 0.004218464125006181), ('zerlegt', 0.0045210898481926505), ('wagenparksituation', 0.005130297186371952)]"
2357,242895,"[('sarraceniaceae', 0.00047619047619047673), ('darlingtoniae', 0.002665624079236646), ('kobralilieausführliche', 0.002865075587588677), ('rhizomgeflechte', 0.0037059450148455384), ('chlorophyllfreien', 0.0037218104757371774), ('symbiotische', 0.00381473674667392), ('bakterienfauna', 0.00386913261258811), ('karnivorensammlungen', 0.0038736656014142935), ('pflanze', 0.004721334511910429), ('rundblättrigen', 0.006371342444640875)]"
2358,10669789,"[('keith', 0.00047619047619047673), ('falconer', 0.0035235431856266153), ('aden', 0.0035701523676354707), ('1880', 0.003585688761638424), ('archibald', 0.003854246429403736), ('auslandsreisen', 0.004014049339148383), ('kenntnis', 0.004147218430602257), ('nahegelegenen', 0.004715406554138784), ('krankenhaus', 0.004944013494467933), ('memorials', 0.00539012995083841)]"
2359,1024832,"[('lepidoptera', 0.00047619047619047673), ('hyles', 0.0005593464915498825), ('sphingidae', 0.0006865262797466199), ('livornicoides', 0.0010387164624452772), ('schmetterling', 0.0013542201677794919), ('linienschwärmers', 0.001403135470932083), ('hunderttausenden', 0.0029219556338200424), ('lasiocampidae', 0.003227676278523738), ('wanderfalter', 0.003978526181916013), ('taxonomische', 0.004093477144324603)]"
2360,4369301,"[('7000', 0.00047619047619047673), ('offshorebauwerken', 0.0013421937264854523), ('thialf', 0.003214452681493355), ('bahamas', 0.0033858723480041865), ('systeme', 0.0048774460695919335), ('zusatzausrüstung', 0.00532269195663305), ('schwenkbare', 0.0054384558872637425), ('443', 0.005527505064671965), ('saipem', 0.005614328012644983), ('tonnen', 0.005772390302544581)]"
2361,3804175,"[('überforderten', 0.00047619047619047673), ('agnetas', 0.0007624384445576504), ('zeitgenossen', 0.0008618974844140425), ('matthes', 0.001407709288503991), ('genossenschaftlichen', 0.0014174126094655902), ('johannes', 0.0016672731242267668), ('darlehen', 0.0020772384348543295), ('1909', 0.002106348397739126), ('leistenden', 0.002196104116633919), ('auflagen', 0.0034357033694782046)]"
2362,1361962,"[('hochseefischerei', 0.00047619047619047673), ('hochseefischen', 0.0014788122113623147), ('hochseehais', 0.0026986320904772874), ('gefährlichste', 0.003464310395892981), ('schiffsversenkungen', 0.0037012538256491257), ('aufgerufen', 0.003821919461173089), ('haifischflossensuppe', 0.004093965621263479), ('beispielsweise', 0.0045524950362545395), ('carcharhiniformes', 0.005963186011561963), ('170', 0.00779291583023442)]"
2363,10835,"[('wasserfalle', 0.00047619047619047673), ('wasserhade', 0.0016032916032916046), ('wasserfalledas', 0.0018158418158418165), ('wasserpflanze', 0.0022955422955422966), ('venusfliegenfalle', 0.0025470925470925487), ('wassertemperaturen', 0.002603642603642604), ('aldrovanda', 0.0032354432354432363), ('überwinterungsstrategie', 0.004984594984594986), ('weiterführenden', 0.00516009516009516), ('zivilisationsbedingte', 0.0052887952887952895)]"
2364,1831088,"[('parasitengenerationen', 0.00047619047619047673), ('wurminfektionen', 0.0007219074920938284), ('felidae', 0.0020460491889063314), ('diphyllobothriidae', 0.002501080699838464), ('entwicklungszyklen', 0.002662616886219371), ('wachstumsstörungen', 0.002701294564648603), ('taeniidae', 0.0032473323777671603), ('aphodiidae', 0.0033929424612654437), ('katzenbandwurm', 0.003495324551225173), ('infektionsweges', 0.0041323686665301574)]"
2365,11618020,"[('spinnenfressende', 0.00047619047619047673), ('spinnenfressers', 0.0011266961427046818), ('spinipes', 0.002019108603953855), ('zweihöcker', 0.0030273923870508725), ('zodariidae', 0.003356710880723689), ('arachnologische', 0.00410682522742288), ('mitteleuropäischen', 0.0041881384357371565), ('europaeaero', 0.0046089342887635325), ('vegetation', 0.004895563348071353), ('entomologisches', 0.0050073690095034816)]"
2366,1998379,"[('bildschirmspielgerät', 0.00047619047619047673), ('mikroprozessoren', 0.004175407017665317), ('mangels', 0.004286175822400684), ('halbleiterwerkes', 0.004519251849031351), ('pressemitteilungen', 0.004553867100511152), ('01', 0.004828481428917581), ('audiovisuelle', 0.004842327529509503), ('einfuhrbeschränkungen', 0.005347710201114611), ('technologie', 0.005620016846089053), ('fertigung', 0.006610013038411391)]"
2367,4082133,"[('hindenburgschanze', 0.00047619047619047673), ('skisprungschanze', 0.0006547962520264894), ('ausgebucht', 0.0011658835490341557), ('skiweltmeisterschaften', 0.0012263347347017295), ('sprungentscheidungen', 0.001245569202868685), ('1927', 0.0014324183222048192), ('sprungwettbewerbe', 0.0025040529772208955), ('geschichte', 0.0029711757755612345), ('lag', 0.004564888852251807), ('kilometer', 0.004845162531256012)]"
2368,2076594,"[('platonforschung', 0.0004761904761904756), ('politikos', 0.0012015137180700097), ('sokrates', 0.0012105239446772087), ('jüngerem', 0.0016047213587421726), ('demokratischen', 0.0024967337928548904), ('πολιτικός', 0.003120691985403433), ('philosophiegeschichtsschreiber', 0.0032310672613416226), ('zusammensetzenden', 0.003627517232058387), ('parmenides', 0.00401495697616795), ('bestandteilen', 0.004537550119385503)]"
2369,277712,"[('orion', 0.00047619047619047673), ('orions', 0.0007516030694838638), ('raumfahrtprojekte', 0.004060758961421214), ('atomics', 0.00475454641017555), ('nuklearwaffentests', 0.0049521707137601175), ('unterteilungen', 0.005444129086513192), ('pulstriebwerk', 0.005517712603805319), ('plasmageneratoren', 0.00561862714180595), ('fusionsgetriebenen', 0.006186271418059497), ('1958', 0.0073930411016503725)]"
2370,4502049,"[('phantom', 0.0004761904761904756), ('rides', 0.0021423097974822116), ('filmgeschichte', 0.002269293924466338), ('dokumentarfilm', 0.003490968801313629), ('onridevideoführerstandsmitfahrtchrista', 0.003580733442802407), ('überlegenheit', 0.003972632731253422), ('footage', 0.004607553366174057), ('panorama', 0.004787082649151615), ('imax', 0.005883962780514504), ('1903', 0.006337164750957854)]"
2371,653807,"[('drusussteins', 0.00047619047619047673), ('kenotaph', 0.003312664871773953), ('prinzipatszeit', 0.004403198172472873), ('untersuchungen', 0.0044793451361126975), ('eingebunden', 0.00483560414457045), ('gussmauerwerkblock', 0.005134752930298334), ('dendrochronologischer', 0.005455657991351881), ('auxiliartruppen', 0.0054746947322618375), ('1880', 0.005893503032280874), ('antiquitatum', 0.005996845340077779)]"
2372,1629636,"[('canidae', 0.00047619047619047673), ('iucn', 0.0011357190354055558), ('taxons', 0.0012632821723730814), ('gefährdungskategorie', 0.0012822809374533517), ('rüppellfüchse', 0.0018413874526727204), ('phylogenetische', 0.002053087977852869), ('sandfuchs', 0.0027723269416059394), ('hinterlassenschaften', 0.002880891313493196), ('balanites', 0.0033205770196365813), ('art', 0.0034589965937928324)]"
2373,2315414,"[('virusspezifische', 0.0004761904761904756), ('virusreplikation', 0.0005819371468226431), ('virusvariante', 0.000943238271482546), ('antivirale', 0.001758368857605499), ('immunreaktion', 0.0018553033056849856), ('retroviridae', 0.0022915083220426736), ('pferdelentivirus', 0.0024060672152275207), ('hiv', 0.0028422722315852088), ('leukämievirus', 0.002853287509776059), ('immundefizienzsyndromdie', 0.0029766586255135885)]"
2374,4335238,"[('motorsportformel', 0.00047619047619047673), ('701', 0.0008996171608472925), ('formel', 0.0015512115926766934), ('1973', 0.002676692884018386), ('qualifying', 0.003677120698544334), ('07', 0.0038679917947367836), ('debütrennens', 0.003955748620572393), ('stewart', 0.00483770472022027), ('weltmeisterschaftslauf', 0.004943012911223002), ('march', 0.00510536303901888)]"
2375,5234024,"[('vegetationsformen', 0.00047619047619047673), ('fauna', 0.0033303357314148686), ('anthyllis', 0.003979102432339843), ('neophyten', 0.004602175402535115), ('candolleanum', 0.004634292565947242), ('geologischen', 0.004809866392600206), ('floristische', 0.004904076738609113), ('galactites', 0.004979016786570744), ('mittelmeergebietes', 0.0049875813634806445), ('eingriffeligen', 0.0050325453922576225)]"
2376,2236592,"[('bunthörnchens', 0.0004761904761904756), ('zoological', 0.002971166655377181), ('gelbbraunen', 0.003422746054325002), ('variantenreichtum', 0.0038856149382465177), ('lebensräumen', 0.004240104766420556), ('baumhörnchen', 0.004395899659057554), ('tagaktiv', 0.004937794937794938), ('nagetiere', 0.005211000474158369), ('naturales', 0.005276479487005803), ('tiere', 0.005996748628327575)]"
2377,4184317,"[('beringmöwe', 0.00047619047619047673), ('westmöwen', 0.003194870868701464), ('wasseroberfläche', 0.0034766118836915315), ('argentatus', 0.0037005598699656863), ('glaucescens', 0.003912467641924027), ('larus', 0.004020829570766361), ('blassrosa', 0.00406176629944013), ('langzeitstudien', 0.004302570585756426), ('habitats', 0.00580759737523328), ('hybridisierung', 0.006183252061886702)]"
2378,461853,"[('virusinfektion', 0.0004761904761904756), ('feline', 0.001010781671159029), ('fibrinablagerungen', 0.0013499550763701707), ('coronavirusausscheidern', 0.001495956873315364), ('perivaskulitis', 0.0016262353998203049), ('tumorerkrankungen', 0.0022911051212938004), ('molekularbiologische', 0.0036657681940700814), ('antigennachweis', 0.0040858041329739445), ('diagnostizierbarkeit', 0.004186882300089848), ('seropositiv', 0.004712488769092542)]"
2379,846990,"[('stercorariidae', 0.0004761904761904756), ('spatelraubmöwe', 0.0018348397854963715), ('charadriiformes', 0.0034360373675932777), ('oberschnabel', 0.004222424345782881), ('museumsbälgen', 0.004474447160479791), ('mitteleuropas', 0.005097872017887936), ('feldornithologie', 0.005111136376556194), ('nearktischen', 0.005222935971045801), ('siedlungsdichte', 0.005234305421332879), ('kommandeur', 0.005241885054857598)]"
2380,8932981,"[('orophodontidae', 0.00047619047619047673), ('pleistocene', 0.000491936647902479), ('fossilreste', 0.0007255048616305171), ('mylodontidae', 0.000890839664606543), ('paramylodon', 0.0014445800364786309), ('isotopenuntersuchungen', 0.0015889199438386549), ('kauapparates', 0.00306118699891089), ('skelettelemente', 0.0031766589247989086), ('gattung', 0.0042605204109750815), ('310', 0.004688291409151151)]"
2381,5511549,"[('elasmotherium', 0.0004761904761904756), ('nashorndarstellungen', 0.0011919287959221393), ('mineralgehalt', 0.0031542666983598766), ('skelettelemente', 0.0032599107307925944), ('jungpaläolithischen', 0.003402530174576763), ('schädelfragments', 0.003452711089982303), ('massiv', 0.0039043393286321737), ('tieres', 0.004485381507012122), ('entwicklungslinie', 0.0045408446240393), ('kirchbergensis', 0.005232813036473602)]"
2382,1083112,"[('glockenläutens', 0.00047619047619047673), ('permutationsläuten', 0.0005928794875614485), ('permutationsgruppe', 0.001414668057003824), ('wechselnden', 0.0014792194249962764), ('variationsläuten', 0.002852177367297285), ('ausführungen', 0.003956998857937336), ('beispielsweise', 0.003979343562242416), ('prinzipiell', 0.0043145141268186105), ('rounds', 0.004647201946472019), ('1602', 0.006218779482595959)]"
2383,925577,"[('schlosspark', 0.00047619047619047673), ('schlossanlagen', 0.0007126677121449742), ('zufahrtsstraße', 0.0010288004381051963), ('vergrößerte', 0.0011507729071764628), ('świerklaniec', 0.0013075946531252336), ('landschaftspark', 0.001514201080327584), ('slepzow', 0.0018203768700370904), ('bergwerken', 0.0019224354666069255), ('nachkriegszeit', 0.0019523062753590737), ('zgórniak', 0.002649291812909168)]"
2384,1314644,"[('laniidae', 0.00047619047619047673), ('iberienraubwürgers', 0.0014143970841348596), ('würgerart', 0.0015921388635775613), ('lanius', 0.002883579134465031), ('kultiviertes', 0.0034685520794663248), ('mitteleuropas', 0.004078273879833058), ('taxonomischen', 0.004098522943313873), ('neuverpaarungen', 0.004267265138987322), ('gubernator', 0.00503222975937363), ('meridionalis', 0.0051672235159123895)]"
2385,6699456,"[('j23b', 0.00047619047619047673), ('motorsportteams', 0.0017077878824952764), ('chassisnummer', 0.002526134061960497), ('1986', 0.002626728110599078), ('ags', 0.00305085436972391), ('eingebaut', 0.0032031048217174398), ('motorisierung', 0.0040214510011826595), ('038', 0.004081263678751546), ('samstagstraining', 0.004301483082527901), ('autodidakt', 0.0046712341802264724)]"
2386,1401198,"[('luftabwehrbatterien', 0.00047619047619047673), ('luftkrieges', 0.000977227458469373), ('luftherrschaft', 0.0011805170537382704), ('luftlandeoperationen', 0.001256493973182201), ('luftstreitmacht', 0.0017164623503562715), ('normandy', 0.0023920409043306843), ('invasionsbereich', 0.004038891969034271), ('alliierten', 0.004172364935624962), ('1945', 0.004285303599663238), ('operationellen', 0.004431097147785375)]"
2387,1739775,"[('lindentunnels', 0.0004761904761904778), ('lindenkreuzung', 0.0005091985825930789), ('tunnelprojekte', 0.0007674384738604933), ('linden', 0.0008334546866656967), ('straßenbahntunnels', 0.0008742294063394995), ('tunnelbeleuchtung', 0.0012043104703655173), ('tunnelwänden', 0.001596524440561139), ('tunnelfahrbahn', 0.0017013737197223444), ('friedrichstraße', 0.002456676860346586), ('stadtverordnetenversammlung', 0.003103247415174021)]"
2388,3242898,"[('bergens', 0.00047619047619047673), ('schlacht', 0.0007349380430138163), ('schottland', 0.00214736742154489), ('kriegsschiffen', 0.002358638370602478), ('niederlande', 0.0029758344015572338), ('verschlechterung', 0.0034862080425390506), ('geschützbesatzungen', 0.0036143949105065755), ('englisch', 0.003673740682713763), ('1652', 0.0037663200873569768), ('1665', 0.004210226463466743)]"
2389,496768,"[('seabiscuit', 0.00047619047619047673), ('seabiscuits', 0.0005837145148638767), ('charakter', 0.0048194565629324105), ('rennergebnisse', 0.0050450807752306925), ('1940', 0.005350025999665089), ('zeitungen', 0.0054152454985325615), ('höhepunkt', 0.0055791755902805315), ('weltwirtschaftskrise', 0.005732529547077021), ('dollar', 0.006060389730572962), ('unscheinbare', 0.006286013942871245)]"
2390,907742,"[('vampirfledermäuse', 0.00047619047619047673), ('vampirfledermäusen', 0.0005268490374873359), ('vampirbisses', 0.0009106850596212301), ('vampir', 0.001162029459901801), ('vampire', 0.0012282752708284628), ('desmoteplase', 0.004371054477437457), ('fledermausgestalt', 0.004817239498090562), ('vorgeschlagen', 0.005506975294209337), ('elektrophysiologische', 0.006142155716623802), ('milliliter', 0.006734471202556309)]"
2391,609665,"[('dauerwaldvertrag', 0.0004761904761904756), ('dauerwaldvertrag_2010', 0.0005745886671775801), ('dauerwaldvertrages', 0.001371235559592403), ('großstadt', 0.002540660214016065), ('forstwirtschaftliche', 0.0027128570482434977), ('grunewalds', 0.003380829383213647), ('bedauerlich', 0.003456520299357573), ('waldvernichtung', 0.0035151807593691155), ('zweckverbandes', 0.004048801718183797), ('königlich', 0.004073401265930573)]"
2392,9229662,"[('pestausbrüche', 0.00047619047619047673), ('kirchengemeinschaft', 0.0007639846187332222), ('langhauses', 0.002065104355607149), ('anschließend', 0.002309366611042589), ('umliegenden', 0.0024665650922634165), ('filialkirche', 0.0024883310358170697), ('wallfahrtsort', 0.0028099833127766096), ('dreiachtelschluss', 0.003134054027908777), ('kleinsöding', 0.003329947519891655), ('1880', 0.0033468765871000504)]"
2393,5027676,"[('straßenbahnbetriebs', 0.00047619047619047673), ('straßenbahnbetrieb', 0.0009110174480209099), ('straßenbahnnetzes', 0.0011417739998587206), ('straßenbahnsektor', 0.001301890790929855), ('straßenbahnverkehr', 0.0014070655458491299), ('straßenbahnunternehmen', 0.0017649736670669592), ('straßenbahntunnel', 0.001841892517679562), ('straßeseestraße', 0.002422708328427794), ('großgörschenstraße', 0.003304920451780515), ('stadtverordnetenversammlung', 0.003358292715470893)]"
2394,4954951,"[('fitratschen', 0.00047619047619047673), ('präsidenten', 0.0018862577003255809), ('anekdotenstruktur', 0.00250696835546811), ('sowjetrussland', 0.0025678682688028485), ('literaturgattung', 0.00264047970393273), ('tschagaitistischen', 0.0027458834000890085), ('schlussfolgerungen', 0.0028676832267584863), ('printwerken', 0.00293561005317031), ('aufhörte', 0.0032049750544585766), ('zentralasiatischen', 0.003811631883446935)]"
2395,7853528,"[('rhizosmilodon', 0.00047619047619047673), ('fossilkonzentration', 0.0006130413847284532), ('paleontology', 0.0010768139081071492), ('fauna', 0.0017078486530322623), ('phylogenetische', 0.001935933500595557), ('dinofelis', 0.0029293697255379004), ('zentralflorida', 0.003671912618160623), ('zusammensetzung', 0.003684583998580806), ('machairodontinae', 0.0038822575331356603), ('florida', 0.005083504396969006)]"
2396,5434633,"[('pferdebahnbetrieb', 0.00047619047619047673), ('pferdebahnunternehmen', 0.0008080059303187537), ('friedrichstraße', 0.0020840834480567614), ('möllendorffstraße', 0.002308235377175332), ('eisenbahn', 0.0025165025239154227), ('bahnhofs', 0.003425465071128525), ('straßenbahnunternehmen', 0.0036390271453281085), ('berliner', 0.00415616506053867), ('gbpfe', 0.004590349112217162), ('1885', 0.0051586713262028305)]"
2397,4492467,"[('astrologische', 0.00047619047619047673), ('astrologie', 0.0007426194062733771), ('astronomische', 0.0020378738971379385), ('mahdi', 0.0036200518511687006), ('theologischen', 0.004122167911709551), ('österreichische', 0.005044421900458054), ('syrische', 0.005066965886849684), ('edessas', 0.005595724840398823), ('eindeutig', 0.005657208439648724), ('autopsieprinzip', 0.007116419195179686)]"
2398,4274450,"[('selenmangelbedingten', 0.00047619047619047673), ('enzyme', 0.0005790960451977401), ('selenmangels', 0.0008494753833736879), ('selenoproteins', 0.001224778046811945), ('glutathionperoxidaseaktivität', 0.0016666666666666674), ('enzymaktivitäten', 0.002029862792574656), ('selenhaltigen', 0.002213478611783696), ('thyreoperoxidase', 0.0034967715899919295), ('oxidativem', 0.0036037126715092816), ('wasserstoffperoxid', 0.004194915254237288)]"
2399,6063807,"[('schwangerschaftsabbrüchen', 0.00047619047619047673), ('schwangerschaftsabbruches', 0.0010017250371083574), ('schwangerschaftsverhütender', 0.0011220764632727575), ('schwangerschaftsunterbrechung', 0.0012745216030809968), ('komplikationen', 0.005109720383519878), ('abtreibungsstrafrechts', 0.005185942953423998), ('eigenverantwortlich', 0.005238095238095239), ('bestrebungen', 0.005611184659204879), ('ldpd', 0.0073322100533557985), ('163013', 0.007532795763629799)]"
2400,820383,"[('bull', 0.00047619047619047673), ('railroad', 0.0007829520117023847), ('locomotiveencyclopedia', 0.0014106770056665674), ('gealtert', 0.0014816866203683986), ('1831', 0.0016151846960078397), ('john', 0.0017202789257665496), ('1880', 0.001836734693877552), ('transportiert', 0.0021179327680967996), ('camden', 0.0026831693011233728), ('dampfzuleitung', 0.0036432192918921225)]"
2401,6151068,"[('scheuern', 0.00047619047619047673), ('sozialversicherungspflichtige', 0.0009915748541801683), ('behinderungen', 0.0011613122241767738), ('schwerbehindertengesetz', 0.0016304045921673915), ('gesamteinrichtung', 0.003287658550134247), ('bundessozialhilfegesetz', 0.0033987593741320243), ('tötungsverbrechen', 0.003435792982131284), ('westerwaldkreise', 0.003756750918124865), ('organisationen', 0.004475820140110483), ('existenzminimum', 0.005154769620096904)]"
2402,6226635,"[('grün', 0.00047619047619047673), ('zeitgenössische', 0.0015102468997040196), ('gegenwartsliteratur', 0.001710064566083449), ('großstadtlieder', 0.0023120152860514774), ('schauspielunterricht', 0.0026342212730883063), ('geburtstagsfeier', 0.0027740936395539064), ('1922', 0.0028040662895108203), ('schriftstellerin', 0.004290210183207822), ('lili', 0.004709827282604623), ('epochenprofil', 0.00500455834051428)]"
2403,4178943,"[('skilift', 0.00047619047619047673), ('ski', 0.0006977244375618374), ('skilanglauf', 0.0009751795930657736), ('kreuzberglifte', 0.000981632038542609), ('skischulen', 0.0009880844840194447), ('skigebietes', 0.0011558480664171733), ('skifahrer', 0.0018591646233922666), ('kreuzbergschanze', 0.002936723018023831), ('kilometer', 0.0032356863251172207), ('nordosthang', 0.004500365638577022)]"
2404,7365753,"[('hamburgische', 0.00047619047619047673), ('orgellandschaft', 0.00125004499154159), ('hamburgs', 0.0013868192779757404), ('orgelfeindlichen', 0.002511607817730267), ('orgelgehäuse', 0.0025781952992837355), ('orgelstadt', 0.003019112406867509), ('großstädten', 0.0030803009034301556), ('nordeuropäischen', 0.003114494475038694), ('eingebunden', 0.0032656660547817017), ('aufgebaut', 0.004050318540114459)]"
2405,3837494,"[('detonationssystems', 0.00047619047619047673), ('atomstreitkräfte', 0.003138919650547558), ('sicherheitstechnologie', 0.003210286698658793), ('softwareverbesserungen', 0.003658176448874124), ('verteidigungsministerium', 0.004081456872154547), ('vonnöten', 0.004152823920265781), ('mechanismen', 0.00423649563184447), ('terroristengruppen', 0.004298018949181741), ('authentifizierungscodes', 0.005215946843853822), ('memorandum', 0.0061141872769779745)]"
2406,9237583,"[('wirtschaftszentren', 0.00047619047619047673), ('nürnberger', 0.0006034085674804235), ('wechselgeschäfte', 0.0006604373670241926), ('bankenwirtschaftliche', 0.001467614222105239), ('nürnberg', 0.0015970257287622558), ('kaufmannschaft', 0.0018668158189116268), ('finanzplätze', 0.0020532561251124116), ('europäischer', 0.0022177622776425165), ('wechselkursnotierungen', 0.002823144918953302), ('bancogericht', 0.002831918580421574)]"
2407,6046373,"[('highdecksiedlung', 0.00047619047619047673), ('highdeck', 0.0007178138430944903), ('decks', 0.0010962858425813083), ('deckbereich', 0.0019644193555284706), ('bewohnerpartizipation', 0.003377809138922746), ('gegeben', 0.004491842538542135), ('großsiedlungen', 0.004799751961853445), ('parkplätze', 0.00484893193918789), ('750', 0.005513930763144953), ('quartiersmanagementgebiet', 0.00654884854705241)]"
2408,1414850,"[('allegorischer', 0.00047619047619047673), ('charakteristischen', 0.0018698022932550618), ('psychomachia', 0.0018745749364641872), ('priscillianismus', 0.0022134326043120834), ('eindeutiges', 0.0023924067246542825), ('kampfdarstellungen', 0.002471155337604849), ('platonisierenden', 0.0025785398098101685), ('geschichte', 0.0027670592165706174), ('mittelalterlichen', 0.0027837634678025557), ('skulpturen', 0.0030701220603500732)]"
2409,6067497,"[('lineares', 0.00047619047619047673), ('matrixzerlegungsverfahren', 0.0013323979805974274), ('einheitsmatrix', 0.0023229125445191935), ('eigenwertproblems', 0.0028601407825784553), ('optimierungsproblemen', 0.0033398088522742266), ('numerical', 0.0038434603254547863), ('orthogonale', 0.0040569126164694035), ('numerisches', 0.004320730054802077), ('tridiagonalmatrizen', 0.004654099363240638), ('rechenoperation', 0.006186638845918624)]"
